EnsEMBL_Gene_ID	MCF10A
ENSG00000137942	46.6562362590
ENSG00000137944	93.7192196261
ENSG00000137947	116.7156629083
ENSG00000137948	0.0000000000
ENSG00000137955	321.4139329629
ENSG00000137959	2.9248191780
ENSG00000137960	0.0000000000
ENSG00000137962	46.7827605331
ENSG00000137965	4.0356432481
ENSG00000137968	31.0285993186
ENSG00000055957	0.5839361111
ENSG00000137970	0.0000000000
ENSG00000137975	220.6860558229
ENSG00000137976	0.0000000000
ENSG00000137992	17.1929479683
ENSG00000137996	136.9537578439
ENSG00000138002	24.8186814415
ENSG00000138018	86.3968128111
ENSG00000138028	23.4431449056
ENSG00000138029	937.9616773855
ENSG00000138030	31.7314875056
ENSG00000056050	70.9138431817
ENSG00000138031	248.3662810850
ENSG00000138032	45.5597626923
ENSG00000138035	172.4999094482
ENSG00000138036	13.9245653311
ENSG00000138039	0.0000000000
ENSG00000138041	117.4335674142
ENSG00000138050	44.2610549636
ENSG00000138061	97.0563519618
ENSG00000138068	0.0000000000
ENSG00000138069	408.9301801153
ENSG00000056097	173.4489530956
ENSG00000138071	626.6345836727
ENSG00000138073	232.5727560127
ENSG00000138074	217.8558227811
ENSG00000138075	0.0000000000
ENSG00000138078	49.7930396392
ENSG00000138079	0.2716997571
ENSG00000138080	1.5036059596
ENSG00000138081	59.3487456615
ENSG00000138083	0.0000000000
ENSG00000138085	556.9321355639
ENSG00000056277	10.1353308539
ENSG00000138092	90.7339627504
ENSG00000138095	314.9307430480
ENSG00000138100	0.0000000000
ENSG00000138101	53.4855606294
ENSG00000138107	527.4484767056
ENSG00000138109	0.0000000000
ENSG00000138111	33.7090294666
ENSG00000138115	0.0000000000
ENSG00000138119	353.6506445850
ENSG00000138131	0.1092897425
ENSG00000056291	0.0000000000
ENSG00000138134	33.0749185718
ENSG00000138135	0.0000000000
ENSG00000138136	0.0000000000
ENSG00000138138	150.0514547891
ENSG00000138152	1.9319383547
ENSG00000138160	122.9510525357
ENSG00000138161	2.9945384871
ENSG00000138162	63.7231426517
ENSG00000138166	95.6488433512
ENSG00000138171	0.0000000000
ENSG00000005073	2.0327744124
ENSG00000056345	0.3674962499
ENSG00000138172	66.1344497046
ENSG00000138175	41.8376310376
ENSG00000138180	186.0017641134
ENSG00000138182	58.0275494275
ENSG00000138185	13.9544757294
ENSG00000138190	6.2072100565
ENSG00000138193	0.6810926385
ENSG00000138207	0.5421494685
ENSG00000138231	67.9564681570
ENSG00000138246	93.3355893467
ENSG00000056487	0.0000000000
ENSG00000138271	412.2790834048
ENSG00000138279	513.6671197636
ENSG00000138286	29.4361397293
ENSG00000138293	402.0555715196
ENSG00000138294	0.0000000000
ENSG00000138297	402.3245253379
ENSG00000138303	87.6627073936
ENSG00000138308	0.0000000000
ENSG00000138311	1.6699645518
ENSG00000138315	0.0000000000
ENSG00000056558	1.7910696095
ENSG00000138316	0.0758535943
ENSG00000138326	14036.4956818892
ENSG00000138336	0.0834128328
ENSG00000138338	0.0000000000
ENSG00000138346	31.3308104347
ENSG00000138347	1.2692928897
ENSG00000138356	74.0697707344
ENSG00000138363	798.6666151612
ENSG00000138375	92.8476088205
ENSG00000138376	34.9311796992
ENSG00000056586	56.1610517906
ENSG00000138378	4.4674174601
ENSG00000138379	0.2819908830
ENSG00000138380	5.8812508101
ENSG00000138381	129.8600788917
ENSG00000138382	207.4103784305
ENSG00000138385	329.0792140260
ENSG00000138386	98.7214544221
ENSG00000138395	0.1942481229
ENSG00000138396	4.9887034488
ENSG00000138398	107.7781484351
ENSG00000056661	136.7603888824
ENSG00000138399	94.9863357594
ENSG00000138400	1.7257302286
ENSG00000138411	0.4630253509
ENSG00000138413	251.7877669318
ENSG00000138430	233.0305044329
ENSG00000138433	81.3358175441
ENSG00000138434	122.2228195242
ENSG00000138435	0.0000000000
ENSG00000138439	22.3028680901
ENSG00000138442	225.7352627508
ENSG00000056736	4.4103154658
ENSG00000138443	42.2654556238
ENSG00000138448	114.3307362458
ENSG00000138449	0.0000000000
ENSG00000138459	57.1360884055
ENSG00000138463	72.6908760825
ENSG00000138468	5.8881730370
ENSG00000138472	0.0000000000
ENSG00000138483	0.0000000000
ENSG00000138495	506.3911864876
ENSG00000138496	27.1935109206
ENSG00000056972	168.0840462619
ENSG00000138587	7.5908590949
ENSG00000138592	68.2699975178
ENSG00000138593	23.0970433368
ENSG00000138594	345.0656670383
ENSG00000138600	137.0586098269
ENSG00000138604	38.8076391029
ENSG00000138606	1.7557535468
ENSG00000138613	38.1670395227
ENSG00000138614	193.6134247849
ENSG00000138615	0.0000000000
ENSG00000056998	0.0000000000
ENSG00000138617	26.9440794661
ENSG00000138621	19.0461410300
ENSG00000138622	0.0000000000
ENSG00000138623	6.3649876225
ENSG00000138629	340.4875590384
ENSG00000138639	6.9360512563
ENSG00000138640	31.5282365582
ENSG00000138641	39.5395544351
ENSG00000138642	17.3061894859
ENSG00000138646	0.4554673370
ENSG00000057019	148.2130383617
ENSG00000138650	0.0000000000
ENSG00000138653	0.0000000000
ENSG00000138658	8.6255039381
ENSG00000138660	49.2068748551
ENSG00000138663	174.6889377228
ENSG00000138668	737.9096009500
ENSG00000138669	1.3974566021
ENSG00000138670	0.7045792653
ENSG00000138674	409.1924520756
ENSG00000138675	0.7699662137
ENSG00000057149	0.6979148805
ENSG00000138678	9.5053895339
ENSG00000138684	0.0000000000
ENSG00000138685	15.7311343125
ENSG00000138686	49.1669752675
ENSG00000138688	16.9667137553
ENSG00000138696	30.5804893921
ENSG00000138698	157.3777654023
ENSG00000138709	39.8730606891
ENSG00000138722	0.0766096585
ENSG00000138735	3.0528876155
ENSG00000005075	293.2818667260
ENSG00000057252	113.7861930041
ENSG00000138738	7.8339089241
ENSG00000138741	0.0000000000
ENSG00000138744	63.4809526259
ENSG00000138750	139.4466841481
ENSG00000138755	0.0000000000
ENSG00000138756	37.9626963261
ENSG00000138757	234.8773696533
ENSG00000138758	248.6875436668
ENSG00000138759	5.2284143113
ENSG00000138760	165.9384214237
ENSG00000057294	169.5549623976
ENSG00000138764	124.6163123144
ENSG00000138767	33.8170936876
ENSG00000138768	198.8901207249
ENSG00000138769	0.7628957145
ENSG00000138771	44.7724581025
ENSG00000138772	828.8379413191
ENSG00000138777	250.5438617499
ENSG00000138778	39.5320226127
ENSG00000138780	55.1160541292
ENSG00000138784	0.0000000000
ENSG00000057468	0.0000000000
ENSG00000138785	96.1095893928
ENSG00000138792	0.2402359777
ENSG00000138794	88.1039398315
ENSG00000138795	33.4703166549
ENSG00000138796	296.1407602797
ENSG00000138798	0.1642715118
ENSG00000138801	320.1596477916
ENSG00000138802	155.0317809985
ENSG00000138813	0.0000000000
ENSG00000138814	146.8044797547
ENSG00000057593	0.0000000000
ENSG00000138821	115.6032583755
ENSG00000138823	0.3789710841
ENSG00000138829	137.0235892203
ENSG00000138834	97.1877492770
ENSG00000138835	4.0094067967
ENSG00000138867	266.6279702436
ENSG00000138869	326.6546176091
ENSG00000138892	0.0000000000
ENSG00000138942	104.0667213943
ENSG00000138944	2.6866794720
ENSG00000057608	842.9197208332
ENSG00000138964	0.0000000000
ENSG00000139044	10.4709511615
ENSG00000139053	0.0000000000
ENSG00000139055	0.0000000000
ENSG00000139083	41.9189753195
ENSG00000139088	1.1930525021
ENSG00000139112	148.4405535589
ENSG00000139116	63.7160507123
ENSG00000139117	33.6493721255
ENSG00000139131	150.7029501304
ENSG00000057657	7.9811942947
ENSG00000139132	24.7212327275
ENSG00000139133	10.9089581183
ENSG00000139144	4.6075990902
ENSG00000139146	222.4601809609
ENSG00000139151	0.0000000000
ENSG00000139154	36.9447903786
ENSG00000139155	0.0000000000
ENSG00000139160	2.9397037540
ENSG00000139163	19.0832343457
ENSG00000139168	136.0157023209
ENSG00000057663	75.4389540644
ENSG00000139173	22.8760921982
ENSG00000139174	19.1349950933
ENSG00000139178	41.9700940053
ENSG00000139180	698.6218069072
ENSG00000139182	48.6803258443
ENSG00000139187	0.1060014526
ENSG00000139190	14.2759181397
ENSG00000139192	32.9176984603
ENSG00000139193	1.3625201871
ENSG00000139194	7.2707167220
ENSG00000057704	6.1247177971
ENSG00000139197	203.4308571478
ENSG00000139200	0.0000000000
ENSG00000139209	1.0117279651
ENSG00000139211	243.3136919556
ENSG00000139218	69.5015789372
ENSG00000139219	0.1527382817
ENSG00000139220	0.2563976060
ENSG00000139223	0.0000000000
ENSG00000139233	125.0695416555
ENSG00000139239	7.4263979138
ENSG00000057757	200.1560685509
ENSG00000139263	112.6248849027
ENSG00000139266	18.1293615187
ENSG00000139269	0.1641365865
ENSG00000139278	71.9248019500
ENSG00000139287	0.0000000000
ENSG00000139289	169.7346482679
ENSG00000139291	53.6500885501
ENSG00000139292	0.0000000000
ENSG00000139304	0.0000000000
ENSG00000139318	378.2210342883
ENSG00000057935	35.8454534090
ENSG00000139323	31.6078235897
ENSG00000139324	32.2800332899
ENSG00000139329	3.1165395584
ENSG00000139330	0.0000000000
ENSG00000139343	628.7495556683
ENSG00000139344	1.5912023418
ENSG00000139350	71.9662803420
ENSG00000139351	0.7098980252
ENSG00000139352	0.0000000000
ENSG00000139354	33.5076832514
ENSG00000001036	280.7168031388
ENSG00000005100	148.6393482808
ENSG00000058056	41.6769172934
ENSG00000139357	0.0000000000
ENSG00000139364	0.3154060774
ENSG00000139370	110.3332164975
ENSG00000139372	122.1488137008
ENSG00000139405	179.1736594390
ENSG00000139410	18.2778935872
ENSG00000139428	58.7505373098
ENSG00000139433	198.1243183402
ENSG00000139436	60.4530847040
ENSG00000139437	84.3729228776
ENSG00000058063	60.5698343066
ENSG00000139438	2.9904774109
ENSG00000139445	0.0000000000
ENSG00000139496	93.9363199771
ENSG00000139505	101.8745262888
ENSG00000139508	64.0126222130
ENSG00000139514	347.0517577936
ENSG00000139515	0.0000000000
ENSG00000139517	39.3992286000
ENSG00000139531	32.5383055110
ENSG00000139537	1.3864498781
ENSG00000058085	4124.9643195341
ENSG00000139540	0.0000000000
ENSG00000139546	150.4730117265
ENSG00000139547	1.0450474416
ENSG00000139549	0.0000000000
ENSG00000139567	0.0000000000
ENSG00000139572	0.0000000000
ENSG00000139574	5.4009809218
ENSG00000139579	277.2495265577
ENSG00000139597	3.4263948161
ENSG00000139610	0.0000000000
ENSG00000058091	63.2516577515
ENSG00000139613	178.4599363316
ENSG00000139617	49.1637536430
ENSG00000139618	15.5603944560
ENSG00000139620	131.8644754363
ENSG00000139624	173.7254619984
ENSG00000139625	25.3140771520
ENSG00000139626	0.5053663507
ENSG00000139629	50.2278333310
ENSG00000139631	12.4491742235
ENSG00000139636	73.9958652573
ENSG00000058262	1109.0371800650
ENSG00000139637	245.2034828390
ENSG00000139641	579.4886010811
ENSG00000139644	2018.9367303054
ENSG00000139645	130.7437192417
ENSG00000139648	0.0000000000
ENSG00000139651	74.9116959903
ENSG00000139656	0.0000000000
ENSG00000139668	102.8809960346
ENSG00000139675	62.0588754006
ENSG00000139679	18.5445990899
ENSG00000058272	86.5067128306
ENSG00000139684	773.9364739760
ENSG00000139687	129.3085275945
ENSG00000139697	99.9754042130
ENSG00000139714	0.0000000000
ENSG00000139718	53.0613813670
ENSG00000139719	104.4450846944
ENSG00000139722	173.5190302230
ENSG00000139725	133.7029610701
ENSG00000139726	133.7145191620
ENSG00000139734	110.4832237695
ENSG00000058335	0.0392528568
ENSG00000139737	0.0000000000
ENSG00000139746	123.2173180666
ENSG00000139767	0.0000000000
ENSG00000139780	0.0000000000
ENSG00000139793	76.7731927118
ENSG00000139797	0.0000000000
ENSG00000139800	0.0000000000
ENSG00000139826	21.0279590150
ENSG00000139832	22.9257333022
ENSG00000139835	4.5752518486
ENSG00000058404	7.5786265190
ENSG00000139842	332.2583650817
ENSG00000139865	0.0000000000
ENSG00000139874	0.4644847568
ENSG00000139880	20.6231306012
ENSG00000139890	2.2574298958
ENSG00000139899	5.4396087743
ENSG00000139908	5.5821565669
ENSG00000139910	0.3701171413
ENSG00000139914	1.1875667895
ENSG00000139915	0.0000000000
ENSG00000058453	10.7934416664
ENSG00000139921	153.0649707282
ENSG00000139926	154.9144214428
ENSG00000139946	0.0000000000
ENSG00000139970	19.6917959643
ENSG00000139971	0.1181764010
ENSG00000139973	0.0000000000
ENSG00000139974	13.1568472189
ENSG00000139977	39.0986030225
ENSG00000139985	5.3102143384
ENSG00000139988	0.6958895906
ENSG00000058600	249.5527448046
ENSG00000139990	82.2956230172
ENSG00000139998	8.3711169157
ENSG00000140006	26.1958126318
ENSG00000140009	0.3451167721
ENSG00000140015	0.0000000000
ENSG00000140022	19.9382292682
ENSG00000140025	20.4864455170
ENSG00000140030	0.0000000000
ENSG00000140043	18.1530067096
ENSG00000140044	21.6217844067
ENSG00000005102	0.0000000000
ENSG00000058668	58.0455519184
ENSG00000140057	0.1508767792
ENSG00000140067	0.0000000000
ENSG00000140090	0.0833867282
ENSG00000140092	5.0546782436
ENSG00000140093	0.0000000000
ENSG00000140104	35.3648289929
ENSG00000140105	308.4648541799
ENSG00000140107	0.0000000000
ENSG00000140153	47.0253920936
ENSG00000140157	260.5844059557
ENSG00000058673	321.8611436691
ENSG00000140181	65.3244304574
ENSG00000140199	40.0712312597
ENSG00000140238	0.0000000000
ENSG00000140254	7.4756277905
ENSG00000140259	164.0541926665
ENSG00000140262	100.7570180794
ENSG00000140263	365.4612281257
ENSG00000140264	257.0868850359
ENSG00000140265	40.2803324935
ENSG00000140274	0.0000000000
ENSG00000058729	76.2160055858
ENSG00000140279	0.2141540200
ENSG00000140280	41.0311861791
ENSG00000140284	6.1356938612
ENSG00000140285	0.3638326801
ENSG00000140287	0.0000000000
ENSG00000140297	3.9557280477
ENSG00000140299	97.9892092452
ENSG00000140307	217.8294008930
ENSG00000140319	1476.8568255552
ENSG00000140320	57.3256601309
ENSG00000058799	102.1161364015
ENSG00000140323	6.8814165250
ENSG00000140326	28.6353910832
ENSG00000140332	51.2247093084
ENSG00000140350	187.1372329352
ENSG00000140365	600.5287459447
ENSG00000140367	78.1589121538
ENSG00000140368	0.0000000000
ENSG00000140374	1077.6864272764
ENSG00000140379	0.0000000000
ENSG00000140382	67.6806956045
ENSG00000058804	260.6745218433
ENSG00000140386	10.0217655557
ENSG00000140391	845.7767265016
ENSG00000140395	340.9974580013
ENSG00000140396	28.3445539897
ENSG00000140398	14.4291689009
ENSG00000140400	169.3821556696
ENSG00000140403	0.7141261255
ENSG00000140406	79.4035355855
ENSG00000140416	277.1261415077
ENSG00000140443	96.2331101660
ENSG00000058866	1.6837386486
ENSG00000140450	22.9780681513
ENSG00000140451	53.6081712329
ENSG00000140455	148.3985929805
ENSG00000140459	0.0000000000
ENSG00000140463	37.7432694948
ENSG00000140464	68.6521249233
ENSG00000140465	12.7407144288
ENSG00000140470	0.1864144535
ENSG00000140471	21.6320274011
ENSG00000140474	166.2031303904
ENSG00000059122	64.4142053275
ENSG00000140478	0.0000000000
ENSG00000140479	89.3191399120
ENSG00000140481	0.0000000000
ENSG00000140488	0.1728081811
ENSG00000140497	363.1301206798
ENSG00000140505	0.1210864051
ENSG00000140506	0.0000000000
ENSG00000140511	3.3642193144
ENSG00000140519	3.7775216947
ENSG00000140521	167.5106412637
ENSG00000059145	18.8846133824
ENSG00000140522	0.4562472468
ENSG00000140525	199.0378879722
ENSG00000140526	76.8626154862
ENSG00000140527	0.5814023519
ENSG00000140534	43.1194924552
ENSG00000140538	0.0089632785
ENSG00000140543	15.9366115725
ENSG00000140545	294.7008876784
ENSG00000140548	72.5958455802
ENSG00000140553	241.4300790530
ENSG00000059377	3.6544549770
ENSG00000140557	0.0000000000
ENSG00000140563	35.3698337775
ENSG00000140564	327.9534508327
ENSG00000140575	483.6489805351
ENSG00000140577	66.0936031711
ENSG00000140598	105.4103271430
ENSG00000140600	0.4966110689
ENSG00000140612	331.5874283297
ENSG00000140623	0.0000000000
ENSG00000140632	179.6217504245
ENSG00000059378	71.7807327212
ENSG00000140650	277.1115330958
ENSG00000140660	15.5051853969
ENSG00000140675	0.0879948455
ENSG00000140678	0.2986311807
ENSG00000140682	165.6809070378
ENSG00000140688	153.6270091660
ENSG00000140691	24.2012912821
ENSG00000140694	166.8909884523
ENSG00000140718	114.5676354786
ENSG00000140740	1293.0581888458
ENSG00000005108	0.3390712996
ENSG00000059573	384.9418844690
ENSG00000140743	93.5226694113
ENSG00000140749	0.1136366113
ENSG00000140750	77.1305533077
ENSG00000140795	0.6650820978
ENSG00000140798	0.0000000000
ENSG00000140807	1.6949927864
ENSG00000140829	205.6165412595
ENSG00000140830	44.1929559464
ENSG00000140832	15.1988255317
ENSG00000140835	0.0997187096
ENSG00000059588	169.0945750874
ENSG00000140836	18.2111901161
ENSG00000140839	0.0000000000
ENSG00000140848	163.2982874114
ENSG00000140853	8.4239054125
ENSG00000140854	105.6242608003
ENSG00000140859	145.1964380095
ENSG00000140873	0.0000000000
ENSG00000140876	19.2141004656
ENSG00000140905	127.1749333950
ENSG00000140931	14.1621042738
ENSG00000059691	130.0657512321
ENSG00000140932	0.0000000000
ENSG00000140937	0.0000000000
ENSG00000140939	112.9206723218
ENSG00000140941	209.7522174875
ENSG00000140943	280.4337001127
ENSG00000140945	387.7477104348
ENSG00000140948	79.9362741570
ENSG00000140950	146.0056539749
ENSG00000140955	0.0000000000
ENSG00000140961	15.9370065675
ENSG00000059728	37.6408500173
ENSG00000140968	0.0000000000
ENSG00000140983	419.7452037915
ENSG00000140986	0.7498501191
ENSG00000140987	21.9815352025
ENSG00000140988	22111.7469352211
ENSG00000140990	1449.3919840995
ENSG00000140992	76.3029092563
ENSG00000140993	5.3556697549
ENSG00000140995	144.3084036197
ENSG00000141002	300.2013220236
ENSG00000059758	38.8206187329
ENSG00000141012	64.3909803843
ENSG00000141013	58.3080136340
ENSG00000141026	64.3037580050
ENSG00000141027	127.6517514727
ENSG00000141028	9.4274503318
ENSG00000141030	530.5307309761
ENSG00000141034	35.3659493775
ENSG00000141040	1.2869531365
ENSG00000141048	0.0000000000
ENSG00000141052	0.0000000000
ENSG00000059769	98.4743210717
ENSG00000141068	1.1720831389
ENSG00000141076	564.8948751846
ENSG00000141084	53.2759654367
ENSG00000141086	6.1323231925
ENSG00000141096	0.0000000000
ENSG00000141098	76.8872484632
ENSG00000141101	793.8793456159
ENSG00000141127	69.3188945424
ENSG00000141140	259.6539983369
ENSG00000141141	59.0058941891
ENSG00000059804	0.9663755633
ENSG00000141150	0.2503429929
ENSG00000141161	0.1317111174
ENSG00000141179	95.6979138490
ENSG00000141194	0.0000000000
ENSG00000141198	256.9323781387
ENSG00000141200	0.0000000000
ENSG00000141219	43.4249345105
ENSG00000141232	273.9592253761
ENSG00000141252	93.8478285191
ENSG00000141255	0.0000000000
ENSG00000059915	0.4169658277
ENSG00000141258	39.7469275632
ENSG00000141279	162.0811950828
ENSG00000141293	0.0000000000
ENSG00000141294	2.2270284195
ENSG00000141295	88.0142669547
ENSG00000141298	20.2256165342
ENSG00000141314	0.0857482489
ENSG00000141316	0.0000000000
ENSG00000141325	54.6319542433
ENSG00000141337	6.9498926389
ENSG00000060069	64.0408410836
ENSG00000141338	0.0000000000
ENSG00000141342	67.2402217774
ENSG00000141349	596.9874697214
ENSG00000141367	342.9744408253
ENSG00000141371	0.0000000000
ENSG00000141376	28.0712272847
ENSG00000141378	35.9433328477
ENSG00000141380	295.3378648797
ENSG00000141384	36.7623267206
ENSG00000141385	390.3129713891
ENSG00000060138	1561.2426284590
ENSG00000141391	24.8482218446
ENSG00000141401	275.4993729143
ENSG00000141404	4.2879062233
ENSG00000141424	394.9310499333
ENSG00000141425	144.2511099293
ENSG00000141428	94.1889170797
ENSG00000141429	190.4745379378
ENSG00000141431	0.0000000000
ENSG00000141433	0.0000000000
ENSG00000141434	0.0000000000
ENSG00000005156	98.6409393569
ENSG00000060140	5.8772569423
ENSG00000141437	0.0000000000
ENSG00000141441	156.9090835685
ENSG00000141446	21.4876847058
ENSG00000141447	70.3300947936
ENSG00000141448	6.1573997469
ENSG00000141449	12.2807510168
ENSG00000141452	127.0606369002
ENSG00000141456	170.7268627798
ENSG00000141458	211.3238774003
ENSG00000141469	0.0000000000
ENSG00000060237	176.4398197256
ENSG00000141480	93.2292120216
ENSG00000141485	0.0000000000
ENSG00000141497	3.9615277602
ENSG00000141498	0.0000000000
ENSG00000141499	103.0441384108
ENSG00000141503	436.6646267181
ENSG00000141504	228.6899937945
ENSG00000141505	0.0666787768
ENSG00000141506	0.0000000000
ENSG00000141510	378.8083522989
ENSG00000060303	0.0000000000
ENSG00000141519	1.2989562079
ENSG00000141522	1237.0109060579
ENSG00000141524	19.8527685233
ENSG00000141526	1469.0831811933
ENSG00000141527	0.3641480557
ENSG00000141540	1.0447439134
ENSG00000141542	40.1349871260
ENSG00000141543	709.2967413342
ENSG00000141551	499.6985476811
ENSG00000141552	395.1630663863
ENSG00000060339	236.6387013043
ENSG00000141556	230.6072760067
ENSG00000141560	239.7044644988
ENSG00000141562	144.8226713774
ENSG00000141564	88.9992836434
ENSG00000141568	198.9953602557
ENSG00000141569	76.2564116503
ENSG00000141570	31.7244704109
ENSG00000141574	112.6654423726
ENSG00000141576	0.3241655830
ENSG00000141577	29.7977332587
ENSG00000060491	95.7586111091
ENSG00000141579	8.2995860641
ENSG00000141580	307.3140378139
ENSG00000141582	54.1375554279
ENSG00000141622	18.7089862755
ENSG00000141627	150.3654851784
ENSG00000141639	4.5903896239
ENSG00000141642	27.7967777518
ENSG00000141644	181.3009724878
ENSG00000141646	63.0596376697
ENSG00000141650	0.0000000000
ENSG00000060558	475.4683515649
ENSG00000141655	6.4359179178
ENSG00000141664	35.0683610147
ENSG00000141665	0.7117122782
ENSG00000141668	0.0000000000
ENSG00000141682	22.5712254366
ENSG00000141696	54.2872842140
ENSG00000141698	263.0812575679
ENSG00000141699	131.6905984692
ENSG00000141720	133.4145354947
ENSG00000141736	162.7111495291
ENSG00000060566	0.0000000000
ENSG00000141738	78.4196773250
ENSG00000141741	312.7127506866
ENSG00000141744	0.0000000000
ENSG00000141748	0.0000000000
ENSG00000141750	2.6949557617
ENSG00000141753	13.1741835713
ENSG00000141756	241.6206185568
ENSG00000141759	420.1311621852
ENSG00000141837	0.0000000000
ENSG00000141854	0.9230313816
ENSG00000060642	63.8346382054
ENSG00000141858	178.4798699106
ENSG00000141867	170.9919915210
ENSG00000141873	130.5676700259
ENSG00000141905	241.1312657372
ENSG00000141933	27.6243177165
ENSG00000141934	45.4490231678
ENSG00000141946	0.0000000000
ENSG00000141956	18.2527445667
ENSG00000141959	435.8996179151
ENSG00000141965	196.3087331492
ENSG00000060656	254.6252775967
ENSG00000141968	0.0000000000
ENSG00000141971	213.8339292636
ENSG00000141977	0.0000000000
ENSG00000141979	0.2468674054
ENSG00000141985	449.2999168539
ENSG00000141994	261.1041990687
ENSG00000142002	335.5528936188
ENSG00000142025	0.0000000000
ENSG00000142039	115.7232170158
ENSG00000142046	156.7178238497
ENSG00000060688	295.0836170075
ENSG00000142065	2.5626223133
ENSG00000142082	55.5622216170
ENSG00000142089	5671.8985864084
ENSG00000142102	32.5487283233
ENSG00000142149	0.1587980386
ENSG00000142156	10.5158326426
ENSG00000142163	0.0000000000
ENSG00000142166	56.6209454729
ENSG00000142168	1730.8121502872
ENSG00000142173	0.4563514366
ENSG00000005175	69.7433097396
ENSG00000060709	0.0000000000
ENSG00000142178	362.9193193472
ENSG00000142182	0.0000000000
ENSG00000142185	16.2295211015
ENSG00000142186	416.9033119716
ENSG00000142188	47.5723821203
ENSG00000142192	2080.6262758372
ENSG00000142197	14.7456507331
ENSG00000142207	94.2376473668
ENSG00000142208	753.6178083250
ENSG00000142224	0.0000000000
ENSG00000060718	0.0000000000
ENSG00000142227	940.3061975510
ENSG00000142230	860.6492889042
ENSG00000142233	0.0000000000
ENSG00000142235	0.3606733301
ENSG00000142252	114.4909404312
ENSG00000142273	174.6940782772
ENSG00000142279	42.4322850352
ENSG00000142303	0.0000000000
ENSG00000142319	0.0000000000
ENSG00000142327	230.1505816419
ENSG00000060749	63.9723683166
ENSG00000142330	38.8423758648
ENSG00000142347	0.5768668581
ENSG00000142396	0.2001030982
ENSG00000142405	1.8071170303
ENSG00000142408	0.0000000000
ENSG00000142409	93.4864209469
ENSG00000142444	103.5736890193
ENSG00000142449	0.0000000000
ENSG00000142453	473.0661455868
ENSG00000142459	44.0650730506
ENSG00000060762	198.4850618560
ENSG00000142484	0.0000000000
ENSG00000142494	5.4897965902
ENSG00000142507	1229.2465548143
ENSG00000142511	0.0000000000
ENSG00000142512	0.9887248718
ENSG00000142513	0.0000000000
ENSG00000142515	0.0000000000
ENSG00000142528	38.5366676937
ENSG00000142530	5.9643053119
ENSG00000142534	22749.6030895773
ENSG00000060971	297.1141572573
ENSG00000142538	0.0000000000
ENSG00000142539	0.5642478687
ENSG00000142541	18962.2927318709
ENSG00000142544	2.2567325204
ENSG00000142546	345.3414419651
ENSG00000142549	0.3122442095
ENSG00000142552	0.0000000000
ENSG00000142556	12.0671027851
ENSG00000142583	3.1402806822
ENSG00000142599	89.5637810533
ENSG00000060982	0.0229630728
ENSG00000142606	0.0000000000
ENSG00000142609	0.3862192832
ENSG00000142611	0.0000000000
ENSG00000142615	0.0000000000
ENSG00000142619	0.0000000000
ENSG00000142621	0.1360819163
ENSG00000142623	0.0000000000
ENSG00000142627	517.1486369798
ENSG00000142632	4.4072599311
ENSG00000142634	353.1210886836
ENSG00000061273	187.8224588940
ENSG00000142635	0.0000000000
ENSG00000142655	126.0183326929
ENSG00000142657	1035.2618947460
ENSG00000142661	1.1978029038
ENSG00000142669	2267.5538752316
ENSG00000142675	139.2566303506
ENSG00000142676	14166.1584569442
ENSG00000142677	7.5396269310
ENSG00000142684	127.1608276199
ENSG00000142686	79.9106789578
ENSG00000061337	0.2101328014
ENSG00000142687	66.1395689151
ENSG00000142694	21.5193732270
ENSG00000142698	0.0000000000
ENSG00000142700	0.0000000000
ENSG00000142731	55.6345478874
ENSG00000142733	132.4108417235
ENSG00000142748	0.0000000000
ENSG00000142751	155.4261432596
ENSG00000142765	76.5651036505
ENSG00000142784	158.3223581299
ENSG00000061455	0.0000000000
ENSG00000142789	0.0000000000
ENSG00000142794	48.0580862506
ENSG00000142798	64.5620348165
ENSG00000142856	94.5489202300
ENSG00000142864	531.1119578101
ENSG00000142867	42.3122693749
ENSG00000142871	531.0658098609
ENSG00000142875	17.3178474334
ENSG00000142892	23.2285647782
ENSG00000142910	323.9218095389
ENSG00000061492	0.0000000000
ENSG00000142920	4.5220564056
ENSG00000142937	14297.5664722642
ENSG00000142945	281.2243377279
ENSG00000142949	218.2939352824
ENSG00000142959	1.8064751376
ENSG00000142961	23.3168121802
ENSG00000142973	11.8488841866
ENSG00000143001	3.9849222593
ENSG00000143006	0.0000000000
ENSG00000143013	63.0677246151
ENSG00000005187	1.6871732148
ENSG00000061656	3.7050987544
ENSG00000143028	0.0000000000
ENSG00000143032	0.0000000000
ENSG00000143033	55.7216612596
ENSG00000143036	8.9129064215
ENSG00000143061	73.1580476947
ENSG00000143067	4.8174135441
ENSG00000143079	68.2424482749
ENSG00000143093	125.1814626751
ENSG00000143105	0.0000000000
ENSG00000143106	1109.6488388606
ENSG00000061676	436.0253641712
ENSG00000143107	0.0000000000
ENSG00000143110	0.3891651297
ENSG00000143119	0.0000000000
ENSG00000143125	0.0000000000
ENSG00000143126	49.2528209695
ENSG00000143127	58.1947843985
ENSG00000143140	9.2530561307
ENSG00000143147	83.1152180690
ENSG00000143149	310.1943098740
ENSG00000143153	77.1092973526
ENSG00000061794	270.9944007544
ENSG00000143155	142.4147867785
ENSG00000143156	46.9959814468
ENSG00000143157	179.3530244435
ENSG00000143158	374.4712396292
ENSG00000143162	1269.4648190452
