EnsEMBL_Gene_ID	184A1
ENSG00000221610	0.0000000000
ENSG00000221611	0.0000000000
ENSG00000221612	0.0000000000
ENSG00000221613	0.0000000000
ENSG00000221614	0.0000000000
ENSG00000221615	0.0000000000
ENSG00000221616	0.0000000000
ENSG00000221617	0.0000000000
ENSG00000221618	0.0000000000
ENSG00000107890	11.8958888761
ENSG00000221619	0.0000000000
ENSG00000221621	0.0000000000
ENSG00000221622	0.0000000000
ENSG00000221623	0.0000000000
ENSG00000221625	23.6097574839
ENSG00000221627	0.0000000000
ENSG00000221628	0.0000000000
ENSG00000221629	0.0000000000
ENSG00000221630	0.0000000000
ENSG00000221631	0.0000000000
ENSG00000107897	38.4099519516
ENSG00000221633	0.0000000000
ENSG00000221634	0.0000000000
ENSG00000221635	0.0000000000
ENSG00000221636	0.0000000000
ENSG00000221637	0.0000000000
ENSG00000221638	0.0000000000
ENSG00000221639	0.0000000000
ENSG00000221640	0.0000000000
ENSG00000221641	0.0000000000
ENSG00000221643	0.0000000000
ENSG00000107902	40.1078585332
ENSG00000221644	0.0000000000
ENSG00000221645	0.0000000000
ENSG00000221648	0.0000000000
ENSG00000221649	0.0000000000
ENSG00000221650	0.0000000000
ENSG00000221651	0.0000000000
ENSG00000221652	0.0000000000
ENSG00000221653	0.0000000000
ENSG00000221654	0.0000000000
ENSG00000221655	0.0000000000
ENSG00000107929	178.8736031645
ENSG00000221656	0.0000000000
ENSG00000221657	0.0000000000
ENSG00000221659	0.0000000000
ENSG00000221660	0.0000000000
ENSG00000221661	0.0000000000
ENSG00000221662	0.0000000000
ENSG00000221663	0.0000000000
ENSG00000221664	0.0000000000
ENSG00000221665	0.0000000000
ENSG00000221666	0.0000000000
ENSG00000107937	362.1056612110
ENSG00000221667	0.0000000000
ENSG00000221668	0.0000000000
ENSG00000221669	0.0000000000
ENSG00000221670	0.0000000000
ENSG00000221671	0.0000000000
ENSG00000221672	0.0000000000
ENSG00000221673	0.0000000000
ENSG00000221674	0.0000000000
ENSG00000221675	0.0000000000
ENSG00000221676	6.4600913176
ENSG00000107938	43.9475281272
ENSG00000221677	0.0000000000
ENSG00000221678	0.0000000000
ENSG00000221679	0.0000000000
ENSG00000221680	0.0000000000
ENSG00000221681	0.0000000000
ENSG00000221682	0.0000000000
ENSG00000221683	0.0000000000
ENSG00000221684	0.0000000000
ENSG00000221685	0.0000000000
ENSG00000221686	0.0000000000
ENSG00000107949	193.0211823489
ENSG00000221687	0.0000000000
ENSG00000221688	0.0000000000
ENSG00000221689	0.0000000000
ENSG00000221690	0.0000000000
ENSG00000221691	0.0000000000
ENSG00000221692	0.0000000000
ENSG00000221693	0.0000000000
ENSG00000221694	0.0000000000
ENSG00000221695	0.0000000000
ENSG00000221696	0.0000000000
ENSG00000107951	72.8383215991
ENSG00000221697	0.0000000000
ENSG00000221698	0.0000000000
ENSG00000221699	0.0000000000
ENSG00000221700	0.0000000000
ENSG00000221701	0.0000000000
ENSG00000221702	0.0000000000
ENSG00000221703	0.0000000000
ENSG00000221704	0.0000000000
ENSG00000221705	0.0000000000
ENSG00000221706	0.0000000000
ENSG00000014164	115.5009918520
ENSG00000107954	1.9016410174
ENSG00000221707	0.0000000000
ENSG00000221708	0.0000000000
ENSG00000221709	0.0000000000
ENSG00000221710	0.0000000000
ENSG00000221711	0.0000000000
ENSG00000221712	0.0000000000
ENSG00000221713	0.0000000000
ENSG00000221714	0.0000000000
ENSG00000221715	0.0000000000
ENSG00000221716	0.0000000000
ENSG00000107957	78.1748116436
ENSG00000221717	0.0000000000
ENSG00000221718	0.0000000000
ENSG00000221719	0.0000000000
ENSG00000221720	0.0000000000
ENSG00000221721	0.0000000000
ENSG00000221723	0.0000000000
ENSG00000221724	0.0000000000
ENSG00000221725	0.0000000000
ENSG00000221726	0.0000000000
ENSG00000221727	0.0000000000
ENSG00000107959	402.6131351773
ENSG00000221728	0.0000000000
ENSG00000221729	0.0000000000
ENSG00000221730	0.0000000000
ENSG00000221731	0.0000000000
ENSG00000221732	0.0000000000
ENSG00000221733	0.0000000000
ENSG00000221734	0.0000000000
ENSG00000221735	0.0000000000
ENSG00000221736	0.0000000000
ENSG00000221737	0.0000000000
ENSG00000107960	415.8691625300
ENSG00000221738	0.0000000000
ENSG00000221739	0.0000000000
ENSG00000221740	5.3152501754
ENSG00000221741	0.0000000000
ENSG00000221742	0.0000000000
ENSG00000221743	0.0000000000
ENSG00000221744	0.0000000000
ENSG00000221745	0.0000000000
ENSG00000221746	0.0000000000
ENSG00000221747	0.0000000000
ENSG00000107968	8.1927176744
ENSG00000221748	0.0000000000
ENSG00000221749	0.0000000000
ENSG00000221750	0.0000000000
ENSG00000221751	0.0000000000
ENSG00000221753	0.0000000000
ENSG00000221754	0.0000000000
ENSG00000221755	0.0000000000
ENSG00000221756	0.0000000000
ENSG00000221757	0.0000000000
ENSG00000221758	0.0000000000
ENSG00000107984	1399.4219561816
ENSG00000221759	0.0000000000
ENSG00000221760	0.0000000000
ENSG00000221762	0.0000000000
ENSG00000221763	0.0000000000
ENSG00000221764	0.0000000000
ENSG00000221765	0.0000000000
ENSG00000221766	0.0000000000
ENSG00000221767	0.0000000000
ENSG00000221768	0.0000000000
ENSG00000221769	0.0000000000
ENSG00000108001	0.0000000000
ENSG00000221770	0.0000000000
ENSG00000221771	0.0000000000
ENSG00000221772	0.0000000000
ENSG00000221774	0.0000000000
ENSG00000221776	0.0000000000
ENSG00000221777	0.0000000000
ENSG00000221778	0.0000000000
ENSG00000221779	0.0000000000
ENSG00000221780	0.0000000000
ENSG00000221781	0.0000000000
ENSG00000108010	498.3189985626
ENSG00000221782	0.0000000000
ENSG00000221783	0.0000000000
ENSG00000221785	0.0000000000
ENSG00000221786	0.0000000000
ENSG00000221787	0.0000000000
ENSG00000221788	0.0000000000
ENSG00000221789	0.0000000000
ENSG00000221790	0.0000000000
ENSG00000221791	0.0000000000
ENSG00000221792	0.0000000000
ENSG00000108018	0.0000000000
ENSG00000221793	0.0000000000
ENSG00000221794	0.0000000000
ENSG00000221795	0.0000000000
ENSG00000221796	0.0000000000
ENSG00000221797	0.0000000000
ENSG00000221798	0.0000000000
ENSG00000221799	0.0000000000
ENSG00000221800	0.0000000000
ENSG00000221801	0.0000000000
ENSG00000221802	0.0000000000
ENSG00000108021	68.8498762430
ENSG00000221803	1.7878568772
ENSG00000221804	0.0000000000
ENSG00000221806	0.0000000000
ENSG00000221807	0.0000000000
ENSG00000221808	0.0000000000
ENSG00000221809	0.0000000000
ENSG00000221810	0.0000000000
ENSG00000221811	0.0000000000
ENSG00000221812	99.5947721892
ENSG00000221813	0.0000000000
ENSG00000014216	2116.0555867758
ENSG00000108039	296.7878995391
ENSG00000221814	546.9096956592
ENSG00000221817	5.1717596392
ENSG00000221818	0.0000000000
ENSG00000221819	0.0000000000
ENSG00000221821	62.6626307437
ENSG00000221822	0.7019105613
ENSG00000221823	45.5721890820
ENSG00000221824	0.0000000000
ENSG00000221826	0.0000000000
ENSG00000221829	163.9014259647
ENSG00000108046	0.0000000000
ENSG00000221830	41.6804873386
ENSG00000221833	0.0000000000
ENSG00000221834	0.0000000000
ENSG00000221836	0.0000000000
ENSG00000221837	0.0000000000
ENSG00000221838	50.8504327540
ENSG00000221840	0.0000000000
ENSG00000221842	0.0000000000
ENSG00000221843	1.6342819896
ENSG00000221844	287.4465282576
ENSG00000108055	156.8961014326
ENSG00000221845	0.0000000000
ENSG00000221847	0.0000000000
ENSG00000221848	0.9574383789
ENSG00000221849	57.8212922122
ENSG00000221850	122.1590869775
ENSG00000221852	0.0000000000
ENSG00000221855	0.0000000000
ENSG00000221856	0.0000000000
ENSG00000221857	3.2293682163
ENSG00000221858	0.0000000000
ENSG00000108061	54.6099428338
ENSG00000221859	0.0000000000
ENSG00000221864	0.0000000000
ENSG00000221865	518.8545695753
ENSG00000221866	0.8970373390
ENSG00000221867	0.1159073414
ENSG00000221869	115.8201398034
ENSG00000221870	0.0000000000
ENSG00000221871	0.0000000000
ENSG00000221872	0.0000000000
ENSG00000221873	0.0000000000
ENSG00000108064	153.3720636681
ENSG00000221874	1.6629766999
ENSG00000221877	16.2254732213
ENSG00000221878	0.0000000000
ENSG00000221879	102.1575997088
ENSG00000221880	0.0000000000
ENSG00000221882	0.0000000000
ENSG00000221883	5.6850412696
ENSG00000221884	0.0000000000
ENSG00000221886	8.6013833311
ENSG00000221887	0.0000000000
ENSG00000108091	133.3821218061
ENSG00000221888	0.8671263514
ENSG00000221889	114.2450156641
ENSG00000221890	19.9897456554
ENSG00000221891	0.4321911403
ENSG00000221892	0.0000000000
ENSG00000221895	0.7078830541
ENSG00000221897	10.6453558868
ENSG00000221899	2.8786517916
ENSG00000221900	0.0000000000
ENSG00000221901	12.1686008702
ENSG00000108094	122.5440888395
ENSG00000221906	0.7220326783
ENSG00000221907	0.0000000000
ENSG00000221909	0.0000000000
ENSG00000221910	0.0000000000
ENSG00000221912	90.6783574188
ENSG00000221914	149.3160739352
ENSG00000221916	7.8721732298
ENSG00000221917	1.8758952840
ENSG00000221920	0.0000000000
ENSG00000221922	3.7157535948
ENSG00000108100	132.2389358719
ENSG00000221923	0.0000000000
ENSG00000221926	4.3668106734
ENSG00000221927	0.0000000000
ENSG00000221929	0.0000000000
ENSG00000221930	0.0000000000
ENSG00000221931	0.0000000000
ENSG00000221932	0.0000000000
ENSG00000221933	0.0000000000
ENSG00000221937	0.0000000000
ENSG00000221938	0.0000000000
ENSG00000108106	934.5916986552
ENSG00000221939	1.2657929788
ENSG00000221940	732.0650439029
ENSG00000221944	0.0000000000
ENSG00000221946	17.4038826014
ENSG00000221947	0.0000000000
ENSG00000221949	3.0625326136
ENSG00000221953	0.0000000000
ENSG00000221954	0.0000000000
ENSG00000221955	24.3677799706
ENSG00000221956	170.4626740865
ENSG00000108107	96.8660454494
ENSG00000221957	0.0000000000
ENSG00000221959	0.0000000000
ENSG00000221960	0.0000000000
ENSG00000221961	0.0000000000
ENSG00000221962	0.0000000000
ENSG00000221963	0.0000000000
ENSG00000221968	624.4922789622
ENSG00000221970	0.0000000000
ENSG00000221971	235.4889630940
ENSG00000221972	0.0000000000
ENSG00000014257	0.2210077399
ENSG00000108175	101.2579623878
ENSG00000221977	0.0000000000
ENSG00000221978	125.1565714613
ENSG00000221981	0.0000000000
ENSG00000221983	13939.4755452408
ENSG00000221986	0.4539141003
ENSG00000221987	0.0000000000
ENSG00000221988	28.1301784467
ENSG00000221989	0.0000000000
ENSG00000221990	30.7363774318
ENSG00000221994	8.3261426134
ENSG00000108176	6.5219388595
ENSG00000221995	0.0000000000
ENSG00000221996	0.0000000000
ENSG00000222000	0.0000000000
ENSG00000222001	0.0000000000
ENSG00000222002	0.0000000000
ENSG00000222003	0.0000000000
ENSG00000222004	0.0000000000
ENSG00000222005	0.4050537532
ENSG00000222006	0.0000000000
ENSG00000222007	0.0000000000
ENSG00000108179	1050.7987646545
ENSG00000222008	15.8685392503
ENSG00000222009	11.6287920503
ENSG00000222010	0.0000000000
ENSG00000222011	26.7666792919
ENSG00000222012	0.0000000000
ENSG00000222013	0.0811000002
ENSG00000222014	0.0000000000
ENSG00000222015	0.0000000000
ENSG00000222016	0.0000000000
ENSG00000222017	0.0000000000
ENSG00000108187	10.7624191289
ENSG00000222018	0.8237700338
ENSG00000222019	6.6797578315
ENSG00000222020	13.4865245335
ENSG00000222021	0.0000000000
ENSG00000222022	0.0000000000
ENSG00000222023	0.0000000000
ENSG00000222024	36.9348222402
ENSG00000222025	1.7770866550
ENSG00000222026	0.0000000000
ENSG00000222027	0.0000000000
ENSG00000108219	289.1736130656
ENSG00000222028	0.0000000000
ENSG00000222029	0.0000000000
ENSG00000222030	0.0000000000
ENSG00000222031	0.0000000000
ENSG00000222032	0.0000000000
ENSG00000222033	1.8592425970
ENSG00000222034	0.0000000000
ENSG00000222035	0.2684643369
ENSG00000222036	0.0287930417
ENSG00000222037	0.0000000000
ENSG00000108231	0.0000000000
ENSG00000222038	0.0000000000
ENSG00000222039	0.0000000000
ENSG00000222040	0.2533130549
ENSG00000222041	45.9009379292
ENSG00000222042	0.0000000000
ENSG00000222043	0.0000000000
ENSG00000222044	0.0000000000
ENSG00000222045	0.0000000000
ENSG00000222046	5.0538874907
ENSG00000222047	6.5856917919
ENSG00000108239	11.4156377211
ENSG00000222048	0.4534143900
ENSG00000222049	22.3882158411
ENSG00000222050	0.0000000000
ENSG00000222051	0.0000000000
ENSG00000222052	0.0000000000
ENSG00000222053	0.0000000000
ENSG00000222054	0.0000000000
ENSG00000222055	0.0000000000
ENSG00000222056	0.0000000000
ENSG00000222057	0.0000000000
ENSG00000108242	1.9770480811
ENSG00000222058	0.0000000000
ENSG00000222059	2.0996845222
ENSG00000222060	0.0000000000
ENSG00000222061	0.0000000000
ENSG00000222062	0.0000000000
ENSG00000222063	0.0000000000
ENSG00000222064	0.0000000000
ENSG00000222065	0.0000000000
ENSG00000222066	0.0000000000
ENSG00000222067	0.0000000000
ENSG00000108244	0.7747796163
ENSG00000222068	0.0000000000
ENSG00000222069	0.0000000000
ENSG00000222070	0.0000000000
ENSG00000222071	0.0000000000
ENSG00000222072	0.0000000000
ENSG00000222073	0.0000000000
ENSG00000222074	0.0000000000
ENSG00000222075	0.0000000000
ENSG00000222076	0.0000000000
ENSG00000222077	0.0000000000
ENSG00000108255	3.9515872179
ENSG00000222078	0.0000000000
ENSG00000222079	0.0000000000
ENSG00000222080	0.0000000000
ENSG00000222081	0.0000000000
ENSG00000222082	0.0000000000
ENSG00000222083	0.0000000000
ENSG00000222084	0.0000000000
ENSG00000222085	0.0000000000
ENSG00000222086	0.0000000000
ENSG00000222087	0.0000000000
ENSG00000014641	1208.6038077826
ENSG00000108256	92.7113058772
ENSG00000222088	0.0000000000
ENSG00000222089	0.0000000000
ENSG00000222090	0.0000000000
ENSG00000222091	0.0000000000
ENSG00000222092	2.2084047715
ENSG00000222093	0.0000000000
ENSG00000222094	0.0000000000
ENSG00000222095	0.0000000000
ENSG00000222096	0.0000000000
ENSG00000222097	0.0000000000
ENSG00000108262	405.9803476796
ENSG00000222098	0.0000000000
ENSG00000222099	0.0000000000
ENSG00000222100	0.0000000000
ENSG00000222101	0.0000000000
ENSG00000222102	0.0000000000
ENSG00000222103	0.0000000000
ENSG00000222104	0.0000000000
ENSG00000222105	0.0000000000
ENSG00000222106	0.0000000000
ENSG00000222107	0.0000000000
ENSG00000108264	54.1053636548
ENSG00000222108	0.0000000000
ENSG00000222109	0.0000000000
ENSG00000222110	0.0000000000
ENSG00000222111	0.0000000000
ENSG00000222112	10.3868106479
ENSG00000222113	0.0000000000
ENSG00000222114	0.0000000000
ENSG00000222115	0.0000000000
ENSG00000222116	0.0000000000
ENSG00000222117	0.0000000000
ENSG00000108270	378.2468355702
ENSG00000222118	0.0000000000
ENSG00000222119	0.0000000000
ENSG00000222120	0.0000000000
ENSG00000222121	0.0000000000
ENSG00000222122	0.0000000000
ENSG00000222123	0.0000000000
ENSG00000222124	0.0000000000
ENSG00000222125	0.0000000000
ENSG00000222126	0.0000000000
ENSG00000222127	0.0000000000
ENSG00000108272	118.5467037311
ENSG00000222128	0.7036950797
ENSG00000222129	0.0000000000
ENSG00000222130	0.0000000000
ENSG00000222131	0.0000000000
ENSG00000222132	0.0000000000
ENSG00000222133	0.0000000000
ENSG00000222134	0.0000000000
ENSG00000222135	0.0000000000
ENSG00000222136	3.4947819615
ENSG00000222137	0.0000000000
ENSG00000108278	204.4229445827
ENSG00000222138	0.0000000000
ENSG00000222139	0.0000000000
ENSG00000222140	0.0000000000
ENSG00000222141	0.0000000000
ENSG00000222142	0.0000000000
ENSG00000222143	0.0000000000
ENSG00000222144	0.0000000000
ENSG00000222145	0.0000000000
ENSG00000222146	0.0000000000
ENSG00000222147	0.0000000000
ENSG00000108292	128.0245495553
ENSG00000222148	0.0000000000
ENSG00000222149	0.0000000000
ENSG00000222150	0.0000000000
ENSG00000222151	0.0000000000
ENSG00000222152	0.0000000000
ENSG00000222153	0.0000000000
ENSG00000222154	0.0000000000
ENSG00000222155	0.0000000000
ENSG00000222156	0.0000000000
ENSG00000222157	0.0000000000
ENSG00000108294	1909.2785293160
ENSG00000222158	0.0000000000
ENSG00000222159	0.0000000000
ENSG00000222160	0.0000000000
ENSG00000222161	0.0000000000
ENSG00000222162	0.0000000000
ENSG00000222163	0.0000000000
ENSG00000222164	0.0000000000
ENSG00000222165	0.0000000000
ENSG00000222166	0.0000000000
ENSG00000222167	0.0000000000
ENSG00000108296	105.1030062534
ENSG00000222168	0.0000000000
ENSG00000222169	0.0000000000
ENSG00000222170	0.0000000000
ENSG00000222171	1.3932218021
ENSG00000222172	0.0000000000
ENSG00000222173	0.0000000000
ENSG00000222174	0.0000000000
ENSG00000222175	0.0000000000
ENSG00000222176	0.0000000000
ENSG00000222177	0.0000000000
ENSG00000108298	17134.2352815163
ENSG00000222178	0.0000000000
ENSG00000222179	7.3545784519
ENSG00000222180	0.0000000000
ENSG00000222181	0.0000000000
ENSG00000222182	0.0000000000
ENSG00000222183	0.0000000000
ENSG00000222184	0.0000000000
ENSG00000222185	0.0000000000
ENSG00000222186	0.0000000000
ENSG00000222187	0.0000000000
ENSG00000014824	193.1184012840
ENSG00000108306	27.0344473660
ENSG00000222188	0.0000000000
ENSG00000222189	0.0000000000
ENSG00000222190	0.0000000000
ENSG00000222191	0.0000000000
ENSG00000222192	0.0000000000
ENSG00000222193	0.7833586736
ENSG00000222194	0.0000000000
ENSG00000222195	0.0000000000
ENSG00000222196	0.0000000000
ENSG00000222197	0.0000000000
ENSG00000108309	4.5369051233
ENSG00000222198	0.0000000000
ENSG00000222199	0.0000000000
ENSG00000222200	0.0000000000
ENSG00000222201	0.0000000000
ENSG00000222202	0.0000000000
ENSG00000222203	0.0000000000
ENSG00000222204	0.0000000000
ENSG00000222205	0.0000000000
ENSG00000222206	0.0000000000
ENSG00000222207	0.0000000000
ENSG00000108312	237.7525938516
ENSG00000222208	0.0000000000
ENSG00000222209	0.0000000000
ENSG00000222210	0.0000000000
ENSG00000222211	0.0000000000
ENSG00000222212	0.0000000000
ENSG00000222213	0.0000000000
ENSG00000222214	0.0000000000
ENSG00000222215	0.0000000000
ENSG00000222216	0.0000000000
ENSG00000222217	0.0000000000
ENSG00000108342	156.3151458584
ENSG00000222218	0.0000000000
ENSG00000222219	0.0000000000
ENSG00000222220	0.0000000000
ENSG00000222221	0.0000000000
ENSG00000222222	0.0000000000
ENSG00000222223	0.0000000000
ENSG00000222224	0.0000000000
ENSG00000222225	0.0000000000
ENSG00000222226	0.0000000000
ENSG00000222227	0.0000000000
ENSG00000108344	1147.2043461979
ENSG00000222228	0.0000000000
ENSG00000222229	0.0000000000
ENSG00000222230	0.0000000000
ENSG00000222231	0.0000000000
ENSG00000222232	0.0000000000
ENSG00000222233	0.0000000000
ENSG00000222234	0.0000000000
ENSG00000222235	0.0000000000
ENSG00000222236	0.0000000000
ENSG00000222237	0.0000000000
ENSG00000108349	188.3351008718
ENSG00000222238	0.0000000000
ENSG00000222239	0.0000000000
ENSG00000222240	0.0000000000
ENSG00000222241	0.0000000000
ENSG00000222242	0.0000000000
ENSG00000222243	0.0000000000
ENSG00000222244	0.0000000000
ENSG00000222245	0.0000000000
ENSG00000222246	0.0000000000
ENSG00000222247	0.0000000000
ENSG00000108352	154.6784171323
ENSG00000222248	0.0000000000
ENSG00000222249	0.0000000000
ENSG00000222250	0.0000000000
ENSG00000222251	0.0000000000
ENSG00000222252	0.0000000000
ENSG00000222253	0.0000000000
ENSG00000222254	0.0000000000
ENSG00000222255	0.0000000000
ENSG00000222256	0.0000000000
ENSG00000222257	0.0000000000
ENSG00000108370	0.8388885192
ENSG00000222258	0.0000000000
ENSG00000222259	0.0000000000
ENSG00000222260	0.0000000000
ENSG00000222261	0.0000000000
ENSG00000222262	0.0000000000
ENSG00000222263	0.0000000000
ENSG00000222264	0.0000000000
ENSG00000222265	0.0000000000
ENSG00000222266	0.0000000000
ENSG00000222267	0.0000000000
ENSG00000108375	3.0616008099
ENSG00000222268	0.0000000000
ENSG00000222269	0.0000000000
ENSG00000222270	0.0000000000
ENSG00000222271	0.0000000000
ENSG00000222272	0.0000000000
ENSG00000222273	0.0000000000
ENSG00000222274	0.0000000000
ENSG00000222275	0.0000000000
ENSG00000222276	2.1623963387
ENSG00000222277	0.0000000000
ENSG00000108379	30.2673738125
ENSG00000222278	0.0000000000
ENSG00000222279	0.0000000000
ENSG00000222280	0.0000000000
ENSG00000222281	0.0000000000
ENSG00000222282	0.0000000000
ENSG00000222283	0.0000000000
ENSG00000222284	0.0000000000
ENSG00000222285	0.0000000000
ENSG00000222286	0.0000000000
ENSG00000222287	0.0000000000
ENSG00000014914	32.2628347734
ENSG00000108381	0.5859987255
ENSG00000222288	0.0000000000
ENSG00000222289	0.0000000000
ENSG00000222290	0.0000000000
ENSG00000222291	0.0000000000
ENSG00000222292	0.0000000000
ENSG00000222293	0.0000000000
ENSG00000222294	0.0000000000
ENSG00000222295	0.0000000000
ENSG00000222296	0.0000000000
ENSG00000222297	0.0000000000
ENSG00000108384	215.9295007107
ENSG00000222298	0.0000000000
ENSG00000222299	0.0000000000
ENSG00000222300	0.0000000000
ENSG00000222301	0.0000000000
ENSG00000222302	0.0000000000
ENSG00000222303	0.0000000000
ENSG00000222304	0.0000000000
ENSG00000222305	0.0000000000
ENSG00000222306	0.0000000000
ENSG00000222307	0.0000000000
ENSG00000108387	3.8559861966
ENSG00000222308	0.0000000000
ENSG00000222309	0.0000000000
ENSG00000222310	0.0000000000
ENSG00000222311	0.0000000000
ENSG00000222312	0.0000000000
ENSG00000222313	0.0000000000
ENSG00000222314	0.0000000000
ENSG00000222315	0.0000000000
ENSG00000222316	0.0000000000
ENSG00000222317	0.0000000000
ENSG00000108389	118.7304025376
ENSG00000222318	0.0000000000
ENSG00000222319	0.0000000000
ENSG00000222320	0.0000000000
ENSG00000222321	0.0000000000
ENSG00000222322	0.0000000000
ENSG00000222323	0.0000000000
ENSG00000222324	0.0000000000
ENSG00000222325	0.0000000000
ENSG00000222326	0.0000000000
ENSG00000222327	0.0000000000
ENSG00000108395	54.4528302179
ENSG00000222328	1.0868588928
ENSG00000222329	0.0000000000
ENSG00000222330	0.0000000000
ENSG00000222331	0.0000000000
ENSG00000222332	0.0000000000
ENSG00000222333	0.0000000000
ENSG00000222334	0.0000000000
ENSG00000222335	0.0000000000
ENSG00000222336	0.0000000000
ENSG00000222337	0.0000000000
ENSG00000108405	0.0000000000
ENSG00000222338	0.0000000000
ENSG00000222339	0.0000000000
ENSG00000222340	0.0000000000
ENSG00000222341	0.0000000000
ENSG00000222342	0.0000000000
ENSG00000222343	0.0000000000
ENSG00000222344	0.0000000000
ENSG00000222345	0.0000000000
ENSG00000222346	0.0000000000
ENSG00000222347	3.8020155406
ENSG00000108406	104.5996658066
ENSG00000222348	0.0000000000
ENSG00000222349	0.0000000000
ENSG00000222350	0.0000000000
ENSG00000222351	0.0000000000
ENSG00000222352	0.0000000000
ENSG00000222353	0.0000000000
ENSG00000222354	0.0000000000
ENSG00000222355	0.0000000000
ENSG00000222356	0.0000000000
ENSG00000222357	0.0000000000
ENSG00000108417	0.1144727919
ENSG00000222358	0.0000000000
ENSG00000222359	0.0000000000
ENSG00000222360	0.0000000000
ENSG00000222361	0.0000000000
ENSG00000222362	0.0000000000
ENSG00000222363	0.0000000000
ENSG00000222364	0.0000000000
ENSG00000222365	13.6872559461
ENSG00000222366	0.0000000000
ENSG00000222367	0.0000000000
ENSG00000108423	22.2073794661
ENSG00000222368	0.0000000000
ENSG00000222369	0.0000000000
ENSG00000222370	0.0000000000
ENSG00000222371	0.0000000000
ENSG00000222372	0.0000000000
ENSG00000222373	0.0000000000
ENSG00000222374	0.0000000000
ENSG00000222375	0.0000000000
ENSG00000222376	0.0000000000
ENSG00000222377	0.0000000000
ENSG00000108424	1416.1871964734
ENSG00000222378	0.0000000000
ENSG00000222379	0.0000000000
ENSG00000222380	0.0000000000
ENSG00000222381	0.0000000000
ENSG00000222382	0.0000000000
ENSG00000222383	0.0000000000
ENSG00000222384	0.0000000000
ENSG00000222385	0.0000000000
ENSG00000222386	0.0000000000
ENSG00000222387	0.0000000000
ENSG00000003147	9.5919049849
ENSG00000014919	113.8217566455
ENSG00000108433	148.8050737865
ENSG00000222388	0.0000000000
ENSG00000222389	0.0000000000
ENSG00000222390	0.0000000000
ENSG00000222391	0.0000000000
ENSG00000222392	0.0000000000
ENSG00000222393	0.0000000000
ENSG00000222394	0.0000000000
ENSG00000222395	0.0000000000
ENSG00000222396	0.0000000000
ENSG00000222397	0.0000000000
ENSG00000108439	334.5916521284
ENSG00000222398	5.7978849200
ENSG00000222399	0.0000000000
ENSG00000222400	0.0000000000
ENSG00000222401	0.0000000000
ENSG00000222402	0.0000000000
ENSG00000222403	0.0000000000
ENSG00000222404	1.7537137771
ENSG00000222405	0.0000000000
ENSG00000222406	0.0000000000
ENSG00000222407	0.0000000000
ENSG00000108442	5.1740449355
ENSG00000222408	0.0000000000
ENSG00000222409	0.0000000000
ENSG00000222410	0.0000000000
ENSG00000222411	0.0000000000
ENSG00000222412	0.0000000000
ENSG00000222413	0.0000000000
ENSG00000222414	0.0000000000
ENSG00000222415	0.0000000000
ENSG00000222416	0.0000000000
ENSG00000222417	0.0000000000
ENSG00000108443	46.3394981233
ENSG00000222418	0.0000000000
ENSG00000222419	0.0000000000
ENSG00000222420	0.0000000000
ENSG00000222421	0.0000000000
ENSG00000222422	0.0000000000
ENSG00000222423	0.0000000000
ENSG00000222424	0.0000000000
ENSG00000222425	0.0000000000
ENSG00000222426	0.0000000000
ENSG00000222427	0.0000000000
ENSG00000108448	227.1731751501
ENSG00000222428	0.0000000000
ENSG00000222429	0.0000000000
ENSG00000222430	0.0000000000
ENSG00000222431	0.0000000000
ENSG00000222432	0.0000000000
ENSG00000222433	0.0000000000
ENSG00000222434	0.0000000000
ENSG00000222435	0.0000000000
ENSG00000222436	0.0000000000
ENSG00000222437	0.0000000000
ENSG00000108452	0.0000000000
ENSG00000222438	0.0000000000
ENSG00000222439	0.0000000000
ENSG00000222440	0.0000000000
ENSG00000222441	0.0000000000
ENSG00000222442	0.0000000000
ENSG00000222443	0.0000000000
ENSG00000222444	0.0000000000
ENSG00000222445	0.0000000000
ENSG00000222446	3.4999571070
ENSG00000222447	0.0000000000
ENSG00000108465	480.9407226624
ENSG00000222448	1.3006895270
ENSG00000222449	0.0000000000
ENSG00000222450	0.0000000000
ENSG00000222451	0.0000000000
ENSG00000222452	0.0000000000
ENSG00000222453	0.0000000000
ENSG00000222454	0.0000000000
ENSG00000222455	0.0000000000
ENSG00000222456	0.0000000000
ENSG00000222457	0.0000000000
ENSG00000108468	292.7405619999
ENSG00000222458	0.0000000000
ENSG00000222459	0.0000000000
ENSG00000222460	0.0000000000
ENSG00000222461	0.0000000000
ENSG00000222462	0.0000000000
ENSG00000222463	0.0000000000
ENSG00000222464	0.0000000000
ENSG00000222465	0.0000000000
ENSG00000222466	0.0000000000
ENSG00000222467	0.0000000000
ENSG00000108469	85.9658845569
ENSG00000222468	0.0000000000
ENSG00000222469	0.0000000000
ENSG00000222470	0.0000000000
ENSG00000222471	0.0000000000
ENSG00000222472	0.0000000000
ENSG00000222473	0.0000000000
ENSG00000222474	0.0000000000
ENSG00000222475	0.0000000000
ENSG00000222476	0.0000000000
ENSG00000222477	0.0000000000
ENSG00000108474	96.2643741827
ENSG00000222478	0.0000000000
ENSG00000222479	0.0000000000
ENSG00000222480	0.0000000000
ENSG00000222481	0.0000000000
ENSG00000222482	0.0000000000
ENSG00000222483	3.1400898346
ENSG00000222484	0.0000000000
ENSG00000222485	0.0000000000
